"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"" 
"tensor(0.3789, device='cuda:0')" 
"tensor(-57.8987, device='cuda:0')"
""
"tensor(-58.6422, device='cuda:0')"
"tensor(-57.9096, device='cuda:0')"
"tensor(-58.5859, device='cuda:0')"
"tensor(-57.8843, device='cuda:0')"
"tensor(-58.6660, device='cuda:0')"
"tensor(-57.9647, device='cuda:0')"
"tensor(-58.7443, device='cuda:0')"
"tensor(-58.1208, device='cuda:0')"
"tensor(-58.7681, device='cuda:0')"
"tensor(-58.0546, device='cuda:0')"
"tensor(-58.8391, device='cuda:0')"
"tensor(-57.9872, device='cuda:0')"
"tensor(-58.7745, device='cuda:0')"
"tensor(-58.1008, device='cuda:0')"
"tensor(-58.8400, device='cuda:0')"
"tensor(-57.9414, device='cuda:0')"
"tensor(-58.6545, device='cuda:0')"
"tensor(-57.9323, device='cuda:0')"
"tensor(-58.6021, device='cuda:0')"
"tensor(-57.8613, device='cuda:0')"
"tensor(-58.6742, device='cuda:0')"
"tensor(-58.0910, device='cuda:0')"
"tensor(-58.7432, device='cuda:0')"
"tensor(-57.9002, device='cuda:0')"
""
"tensor(-58.5846, device='cuda:0')"
"tensor(-58.6381, device='cuda:0')"
"tensor(-58.2130, device='cuda:0')"
"tensor(-58.8789, device='cuda:0')"
"tensor(-58.1583, device='cuda:0')"
"tensor(-58.9066, device='cuda:0')"
"tensor(-58.2047, device='cuda:0')"
""
"tensor(-58.8978, device='cuda:0')"
"tensor(-58.1417, device='cuda:0')"
"tensor(-58.9364, device='cuda:0')"
"tensor(-58.2293, device='cuda:0')"
"tensor(-58.9477, device='cuda:0')"
"tensor(-58.1590, device='cuda:0')"
"tensor(-59.1106, device='cuda:0')"
"tensor(-58.2407, device='cuda:0')"
"tensor(-58.8881, device='cuda:0')"
""
"tensor(-58.1270, device='cuda:0')"
"tensor(-58.9032, device='cuda:0')"
"tensor(-58.1688, device='cuda:0')"
"tensor(-58.2139, device='cuda:0')"
""
"tensor(-58.1666, device='cuda:0')"
"tensor(-58.8931, device='cuda:0')"
"tensor(-58.2061, device='cuda:0')"
"tensor(-58.9167, device='cuda:0')"
"tensor(-58.1923, device='cuda:0')"
"tensor(-59.0468, device='cuda:0')"
"tensor(-58.3663, device='cuda:0')"
""
"tensor(-58.8457, device='cuda:0')"
"tensor(-58.2016, device='cuda:0')"
"tensor(-58.2496, device='cuda:0')"
"tensor(-58.9115, device='cuda:0')"
"tensor(-58.3242, device='cuda:0')"
""
"tensor(-58.8743, device='cuda:0')"
"tensor(-58.2687, device='cuda:0')"
"tensor(-58.9631, device='cuda:0')"
"tensor(-58.3291, device='cuda:0')"
"tensor(-59.0779, device='cuda:0')"
"tensor(-58.5719, device='cuda:0')"
"tensor(-59.3788, device='cuda:0')"
"tensor(-58.5135, device='cuda:0')"
"tensor(-59.3526, device='cuda:0')"
"tensor(-58.5387, device='cuda:0')"
"tensor(-59.1038, device='cuda:0')"
"tensor(-58.4185, device='cuda:0')"
"tensor(-59.0810, device='cuda:0')"
"tensor(-58.3914, device='cuda:0')"
"tensor(-59.1225, device='cuda:0')"
"tensor(-58.3759, device='cuda:0')"
"tensor(-59.1247, device='cuda:0')"
"tensor(-58.5493, device='cuda:0')"
"tensor(-59.2327, device='cuda:0')"
"tensor(-58.5201, device='cuda:0')"
"tensor(-59.2176, device='cuda:0')"
"tensor(-58.3945, device='cuda:0')"
"tensor(-59.2534, device='cuda:0')"
"tensor(-58.4379, device='cuda:0')"
"tensor(-58.4039, device='cuda:0')"
"tensor(-59.1559, device='cuda:0')"
"tensor(-58.4381, device='cuda:0')"
"tensor(-59.1302, device='cuda:0')"
"tensor(-58.3929, device='cuda:0')"
"tensor(-59.0734, device='cuda:0')"
"tensor(-58.4259, device='cuda:0')"
"tensor(-59.0966, device='cuda:0')"
"tensor(-58.4632, device='cuda:0')"
"tensor(-59.1452, device='cuda:0')"
"tensor(-58.4011, device='cuda:0')"
"tensor(-59.1317, device='cuda:0')"
""
"tensor(-58.1311, device='cuda:0')"
"tensor(-58.9205, device='cuda:0')"
"tensor(-58.1648, device='cuda:0')"
"tensor(-58.8673, device='cuda:0')"
"tensor(-58.1526, device='cuda:0')"
"tensor(-58.8741, device='cuda:0')"
"tensor(-58.1922, device='cuda:0')"
"tensor(-59.0109, device='cuda:0')"
"tensor(-58.4337, device='cuda:0')"
""
"tensor(-58.1933, device='cuda:0')"
"tensor(-58.8514, device='cuda:0')"
"tensor(-58.2392, device='cuda:0')"
"tensor(-59.0015, device='cuda:0')"
"tensor(-59.2414, device='cuda:0')"
"tensor(-58.4884, device='cuda:0')"
"tensor(-59.2701, device='cuda:0')"
"tensor(-58.3600, device='cuda:0')"
"tensor(-58.9576, device='cuda:0')"
"tensor(-58.1894, device='cuda:0')"
"tensor(-58.8849, device='cuda:0')"
"tensor(-58.2029, device='cuda:0')"
"tensor(-58.8750, device='cuda:0')"
"tensor(-58.1568, device='cuda:0')"
""
"tensor(-58.8873, device='cuda:0')"
"tensor(-58.1957, device='cuda:0')"
"tensor(-58.8972, device='cuda:0')"
"tensor(-58.2327, device='cuda:0')"
"tensor(-58.9334, device='cuda:0')"
"tensor(-58.2677, device='cuda:0')"
""
"tensor(-58.8809, device='cuda:0')"
"tensor(-58.2165, device='cuda:0')"
"tensor(-58.8530, device='cuda:0')"
"tensor(-58.2042, device='cuda:0')"
"tensor(-58.8787, device='cuda:0')"
"tensor(-58.1761, device='cuda:0')"
"tensor(-58.9508, device='cuda:0')"
"tensor(-58.2907, device='cuda:0')"
""
"tensor(-58.8958, device='cuda:0')"
"tensor(-58.4599, device='cuda:0')"
"tensor(-59.1608, device='cuda:0')"
"tensor(-58.4971, device='cuda:0')"
"tensor(-59.1610, device='cuda:0')"
"tensor(-58.4949, device='cuda:0')"
"tensor(-59.1512, device='cuda:0')"
"tensor(-58.5314, device='cuda:0')"
""
"tensor(-59.1806, device='cuda:0')"
"tensor(-58.5652, device='cuda:0')"
"tensor(-59.2090, device='cuda:0')"
"tensor(-59.2365, device='cuda:0')"
"tensor(-58.5356, device='cuda:0')"
"tensor(-59.3724, device='cuda:0')"
"tensor(-58.5277, device='cuda:0')"
"tensor(-59.3163, device='cuda:0')"
"tensor(-58.6817, device='cuda:0')"
""
"tensor(-59.1985, device='cuda:0')"
"tensor(-59.2332, device='cuda:0')"
"tensor(-58.4738, device='cuda:0')"
"tensor(-58.5958, device='cuda:0')"
""
"tensor(-59.1444, device='cuda:0')"
"tensor(-58.4820, device='cuda:0')"
"tensor(-59.1872, device='cuda:0')"
"tensor(-58.5139, device='cuda:0')"
"tensor(-59.2135, device='cuda:0')"
"tensor(-58.4645, device='cuda:0')"
""
"tensor(-59.1501, device='cuda:0')"
"tensor(-58.4899, device='cuda:0')"
"tensor(-59.1724, device='cuda:0')"
"tensor(-58.4532, device='cuda:0')"
"tensor(-59.1797, device='cuda:0')"
"tensor(-58.4643, device='cuda:0')"
""
"tensor(-59.1456, device='cuda:0')"
"tensor(-58.4687, device='cuda:0')"
"tensor(-59.2099, device='cuda:0')"
"tensor(-58.4193, device='cuda:0')"
"tensor(-59.1603, device='cuda:0')"
"tensor(-59.1838, device='cuda:0')"
""
"tensor(-58.4511, device='cuda:0')"
"tensor(-59.1980, device='cuda:0')"
"tensor(-58.4546, device='cuda:0')"
"tensor(-59.1622, device='cuda:0')"
"tensor(-58.4395, device='cuda:0')"
"tensor(-59.2671, device='cuda:0')"
""
"tensor(-59.2096, device='cuda:0')"
"tensor(-58.5002, device='cuda:0')"
"tensor(-59.1729, device='cuda:0')"
"tensor(-58.5311, device='cuda:0')"
"tensor(-59.1800, device='cuda:0')"
"tensor(-58.5630, device='cuda:0')"
"tensor(-59.2363, device='cuda:0')"
"tensor(-58.5564, device='cuda:0')"
"tensor(-59.4295, device='cuda:0')"
""
"tensor(-58.4628, device='cuda:0')"
"tensor(-59.1657, device='cuda:0')"
"tensor(-59.1882, device='cuda:0')"
"tensor(-58.4148, device='cuda:0')"
"tensor(-59.2000, device='cuda:0')"
"tensor(-58.4989, device='cuda:0')"
""
"tensor(-59.1339, device='cuda:0')"
"tensor(-58.4886, device='cuda:0')"
"tensor(-59.2347, device='cuda:0')"
"tensor(-58.5268, device='cuda:0')"
"tensor(-59.1236, device='cuda:0')"
"tensor(-58.6217, device='cuda:0')"
"tensor(-59.3289, device='cuda:0')"
"tensor(-58.6224, device='cuda:0')"
"tensor(-59.3294, device='cuda:0')"
""
"tensor(-58.5288, device='cuda:0')"
"tensor(-59.1567, device='cuda:0')"
"tensor(-58.4876, device='cuda:0')"
"tensor(-59.2245, device='cuda:0')"
"tensor(-58.4931, device='cuda:0')"
"tensor(-59.2470, device='cuda:0')"
"tensor(-58.6273, device='cuda:0')"
"tensor(-59.2321, device='cuda:0')"
"tensor(-58.5756, device='cuda:0')"
"tensor(-59.2995, device='cuda:0')"
""
"tensor(-58.3212, device='cuda:0')"
"tensor(-59.1624, device='cuda:0')"
"tensor(-58.4185, device='cuda:0')"
"tensor(-59.2306, device='cuda:0')"
"tensor(-58.5172, device='cuda:0')"
"tensor(-59.3643, device='cuda:0')"
"tensor(-58.6670, device='cuda:0')"
"tensor(-59.2335, device='cuda:0')"
"tensor(-58.7589, device='cuda:0')"
"tensor(-59.2484, device='cuda:0')"
""
"tensor(-58.1618, device='cuda:0')"
"tensor(-58.9444, device='cuda:0')"
"tensor(-58.1978, device='cuda:0')"
"tensor(-58.9374, device='cuda:0')"
"tensor(-58.2689, device='cuda:0')"
"tensor(-58.9721, device='cuda:0')"
"tensor(-58.3591, device='cuda:0')"
"tensor(-58.8794, device='cuda:0')"
"tensor(-58.4035, device='cuda:0')"
"tensor(-59.0709, device='cuda:0')"
"tensor(-58.2879, device='cuda:0')"
"tensor(-59.0973, device='cuda:0')"
"tensor(-58.3722, device='cuda:0')"
"tensor(-59.1162, device='cuda:0')"
"tensor(-58.4072, device='cuda:0')"
"tensor(-59.0992, device='cuda:0')"
"tensor(-58.4274, device='cuda:0')"
"tensor(-59.0822, device='cuda:0')"
"tensor(-58.3302, device='cuda:0')"
""
"tensor(-58.9354, device='cuda:0')"
"tensor(-58.2157, device='cuda:0')"
"tensor(-58.9944, device='cuda:0')"
"tensor(-58.2259, device='cuda:0')"
"tensor(-59.0464, device='cuda:0')"
"tensor(-58.2997, device='cuda:0')"
""
"tensor(-58.8789, device='cuda:0')"
"tensor(-58.2660, device='cuda:0')"
"tensor(-58.9264, device='cuda:0')"
"tensor(-58.3090, device='cuda:0')"
"tensor(-58.9666, device='cuda:0')"
"tensor(-58.3646, device='cuda:0')"
"tensor(-59.2236, device='cuda:0')"
"tensor(-58.4484, device='cuda:0')"
""
"tensor(-58.8761, device='cuda:0')"
"tensor(-58.3122, device='cuda:0')"
"tensor(-58.9279, device='cuda:0')"
"tensor(-58.1845, device='cuda:0')"
"tensor(-58.9541, device='cuda:0')"
"tensor(-58.2436, device='cuda:0')"
"tensor(-58.9336, device='cuda:0')"
"tensor(-58.2136, device='cuda:0')"
"tensor(-58.9035, device='cuda:0')"
"tensor(-58.2471, device='cuda:0')"
""
"tensor(-58.2281, device='cuda:0')"
"tensor(-59.0051, device='cuda:0')"
"tensor(-58.4485, device='cuda:0')"
"tensor(-59.1190, device='cuda:0')"
"tensor(-59.1814, device='cuda:0')"
"tensor(-58.4801, device='cuda:0')"
"tensor(-59.2061, device='cuda:0')"
"tensor(-58.3797, device='cuda:0')"
""
"tensor(-58.2499, device='cuda:0')"
"tensor(-58.9502, device='cuda:0')"
"tensor(-58.2013, device='cuda:0')"
"tensor(-58.1860, device='cuda:0')"
"tensor(-58.9100, device='cuda:0')"
"tensor(-58.2803, device='cuda:0')"
"tensor(-58.8997, device='cuda:0')"
""
"tensor(-58.2388, device='cuda:0')"
"tensor(-58.9270, device='cuda:0')"
"tensor(-58.2217, device='cuda:0')"
"tensor(-58.8921, device='cuda:0')"
"tensor(-58.2074, device='cuda:0')"
"tensor(-58.9228, device='cuda:0')"
"tensor(-58.2617, device='cuda:0')"
"tensor(-58.9134, device='cuda:0')"
"tensor(-58.2756, device='cuda:0')"
""
"tensor(-58.9030, device='cuda:0')"
"tensor(-58.2856, device='cuda:0')"
"tensor(-58.9423, device='cuda:0')"
"tensor(-58.2289, device='cuda:0')"
"tensor(-59.0256, device='cuda:0')"
"tensor(-58.2222, device='cuda:0')"
"tensor(-59.0735, device='cuda:0')"
"tensor(-58.3578, device='cuda:0')"
"tensor(-59.1075, device='cuda:0')"
"tensor(-58.3391, device='cuda:0')"
"tensor(-59.1531, device='cuda:0')"
"tensor(-58.4716, device='cuda:0')"
"tensor(-59.1082, device='cuda:0')"
""
"tensor(-58.2030, device='cuda:0')"
"tensor(-57.7507, device='cuda:0')"
"tensor(-58.5584, device='cuda:0')"
"tensor(-57.9020, device='cuda:0')"
"tensor(-58.5254, device='cuda:0')"
"tensor(-57.8576, device='cuda:0')"
"tensor(-58.6084, device='cuda:0')"
"tensor(-57.9769, device='cuda:0')"
"tensor(-58.6789, device='cuda:0')"
"tensor(-57.8551, device='cuda:0')"
"tensor(-58.5041, device='cuda:0')"
"tensor(-57.6965, device='cuda:0')"
"tensor(-58.4290, device='cuda:0')"
"tensor(-57.7446, device='cuda:0')"
"tensor(-58.4104, device='cuda:0')"
"tensor(-57.8547, device='cuda:0')"
"tensor(-58.4408, device='cuda:0')"
"tensor(-57.8471, device='cuda:0')"
"tensor(-58.6508, device='cuda:0')"
"tensor(-57.6773, device='cuda:0')"
""
"tensor(-57.7300, device='cuda:0')"
"tensor(-57.6968, device='cuda:0')"
"tensor(-58.4721, device='cuda:0')"
"tensor(-57.7380, device='cuda:0')"
"tensor(-58.4308, device='cuda:0')"
"tensor(-57.7539, device='cuda:0')"
"tensor(-58.5892, device='cuda:0')"
"tensor(-57.9082, device='cuda:0')"
"tensor(-58.5815, device='cuda:0')"
"tensor(-57.9651, device='cuda:0')"
"tensor(-58.7133, device='cuda:0')"
"tensor(-57.8594, device='cuda:0')"
"tensor(-57.7017, device='cuda:0')"
"tensor(-58.4865, device='cuda:0')"
"tensor(-57.6895, device='cuda:0')"
"tensor(-58.4235, device='cuda:0')"
"tensor(-57.8812, device='cuda:0')"
""
"tensor(-58.4894, device='cuda:0')"
"tensor(-57.9011, device='cuda:0')"
"tensor(-58.6447, device='cuda:0')"
"tensor(-58.0197, device='cuda:0')"
"tensor(-58.6546, device='cuda:0')"
"tensor(-58.0709, device='cuda:0')"
"tensor(-58.6655, device='cuda:0')"
""
"tensor(-57.7565, device='cuda:0')"
"tensor(-58.5438, device='cuda:0')"
"tensor(-57.7343, device='cuda:0')"
"tensor(-58.5242, device='cuda:0')"
"tensor(-57.8448, device='cuda:0')"
"tensor(-58.5904, device='cuda:0')"
"tensor(-58.0401, device='cuda:0')"
"tensor(-58.5416, device='cuda:0')"
"tensor(-57.7884, device='cuda:0')"
"tensor(-57.7440, device='cuda:0')"
"tensor(-58.4956, device='cuda:0')"
"tensor(-57.8307, device='cuda:0')"
""
"tensor(-58.4070, device='cuda:0')"
"tensor(-57.7421, device='cuda:0')"
"tensor(-58.4032, device='cuda:0')"
"tensor(-57.8050, device='cuda:0')"
"tensor(-58.5861, device='cuda:0')"
"tensor(-57.9309, device='cuda:0')"
"tensor(-58.5555, device='cuda:0')"
"tensor(-57.9890, device='cuda:0')"
"tensor(-58.7707, device='cuda:0')"
"tensor(-58.1826, device='cuda:0')"
"tensor(-58.8809, device='cuda:0')"
"tensor(-58.1549, device='cuda:0')"
"tensor(-58.8132, device='cuda:0')"
""
"tensor(-57.8334, device='cuda:0')"
"tensor(-58.4987, device='cuda:0')"
"tensor(-57.8181, device='cuda:0')"
"tensor(-58.6630, device='cuda:0')"
"tensor(-57.9126, device='cuda:0')"
"tensor(-58.6200, device='cuda:0')"
"tensor(-58.1717, device='cuda:0')"
"tensor(-58.6679, device='cuda:0')"
""
"tensor(-57.7281, device='cuda:0')"
"tensor(-58.4591, device='cuda:0')"
"tensor(-57.7027, device='cuda:0')"
"tensor(-58.4257, device='cuda:0')"
"tensor(-57.8055, device='cuda:0')"
"tensor(-58.4548, device='cuda:0')"
"tensor(-57.8962, device='cuda:0')"
"tensor(-58.6940, device='cuda:0')"
"tensor(-58.0475, device='cuda:0')"
"tensor(-58.8468, device='cuda:0')"
""
"tensor(-57.7060, device='cuda:0')"
"tensor(-58.5131, device='cuda:0')"
"tensor(-57.7935, device='cuda:0')"
"tensor(-58.5705, device='cuda:0')"
"tensor(-57.7857, device='cuda:0')"
"tensor(-58.6170, device='cuda:0')"
"tensor(-57.9263, device='cuda:0')"
""
"tensor(-58.3800, device='cuda:0')"
"tensor(-57.9319, device='cuda:0')"
"tensor(-58.5545, device='cuda:0')"
"tensor(-57.9083, device='cuda:0')"
"tensor(-58.7357, device='cuda:0')"
"tensor(-58.0392, device='cuda:0')"
"tensor(-58.6679, device='cuda:0')"
""
"tensor(-57.8231, device='cuda:0')"
"tensor(-58.5173, device='cuda:0')"
"tensor(-57.8501, device='cuda:0')"
"tensor(-58.4937, device='cuda:0')"
"tensor(-57.7432, device='cuda:0')"
"tensor(-58.5597, device='cuda:0')"
"tensor(-58.6384, device='cuda:0')"
""
"tensor(-57.7394, device='cuda:0')"
"tensor(-58.2174, device='cuda:0')"
"tensor(-57.5382, device='cuda:0')"
"tensor(-58.2153, device='cuda:0')"
"tensor(-57.5966, device='cuda:0')"
"tensor(-58.2440, device='cuda:0')"
""
"tensor(-58.2490, device='cuda:0')"
"tensor(-57.5672, device='cuda:0')"
"tensor(-58.2633, device='cuda:0')"
"tensor(-57.6202, device='cuda:0')"
"tensor(-58.4226, device='cuda:0')"
"tensor(-58.4949, device='cuda:0')"
"tensor(-57.7590, device='cuda:0')"
"tensor(-58.5050, device='cuda:0')"
""
"tensor(-57.5472, device='cuda:0')"
"tensor(-58.2907, device='cuda:0')"
"tensor(-57.6815, device='cuda:0')"
"tensor(-58.4328, device='cuda:0')"
"tensor(-57.7521, device='cuda:0')"
"tensor(-58.5037, device='cuda:0')"
"tensor(-57.7690, device='cuda:0')"
"tensor(-58.6010, device='cuda:0')"
"tensor(-57.9546, device='cuda:0')"
""
"tensor(-58.2519, device='cuda:0')"
"tensor(-57.5557, device='cuda:0')"
"tensor(-58.2769, device='cuda:0')"
"tensor(-57.5475, device='cuda:0')"
"tensor(-58.2656, device='cuda:0')"
"tensor(-58.2980, device='cuda:0')"
""
"tensor(-57.5450, device='cuda:0')"
"tensor(-58.3548, device='cuda:0')"
"tensor(-57.6109, device='cuda:0')"
"tensor(-58.3598, device='cuda:0')"
"tensor(-57.6984, device='cuda:0')"
"tensor(-58.4058, device='cuda:0')"
"tensor(-57.7091, device='cuda:0')"
"tensor(-58.3306, device='cuda:0')"
"tensor(-57.8821, device='cuda:0')"
"tensor(-58.5493, device='cuda:0')"
""
"tensor(-57.6265, device='cuda:0')"
"tensor(-58.2353, device='cuda:0')"
"tensor(-57.6052, device='cuda:0')"
"tensor(-58.2648, device='cuda:0')"
"tensor(-57.5261, device='cuda:0')"
"tensor(-58.1971, device='cuda:0')"
""
"tensor(-57.5255, device='cuda:0')"
"tensor(-58.2624, device='cuda:0')"
"tensor(-57.5556, device='cuda:0')"
"tensor(-58.2553, device='cuda:0')"
"tensor(-57.5645, device='cuda:0')"
"tensor(-58.1883, device='cuda:0')"
"tensor(-57.6055, device='cuda:0')"
"tensor(-58.0814, device='cuda:0')"
"tensor(-57.3843, device='cuda:0')"
"tensor(-57.6563, device='cuda:0')"
"tensor(-58.5528, device='cuda:0')"
"tensor(-57.7154, device='cuda:0')"
"tensor(-58.3322, device='cuda:0')"
"tensor(-57.5417, device='cuda:0')"
"tensor(-58.2232, device='cuda:0')"
"tensor(-57.5637, device='cuda:0')"
"tensor(-58.2561, device='cuda:0')"
"tensor(-57.5499, device='cuda:0')"
"tensor(-58.2471, device='cuda:0')"
"tensor(-57.5410, device='cuda:0')"
""
"tensor(-57.5895, device='cuda:0')"
"tensor(-58.2882, device='cuda:0')"
"tensor(-57.6252, device='cuda:0')"
"tensor(-58.3138, device='cuda:0')"
"tensor(-57.6682, device='cuda:0')"
"tensor(-57.7113, device='cuda:0')"
"tensor(-58.4934, device='cuda:0')"
"tensor(-57.7029, device='cuda:0')"
"tensor(-58.4274, device='cuda:0')"
"tensor(-57.6661, device='cuda:0')"
""
"tensor(-58.3234, device='cuda:0')"
"tensor(-57.6681, device='cuda:0')"
"tensor(-58.3508, device='cuda:0')"
"tensor(-57.6988, device='cuda:0')"
"tensor(-58.4216, device='cuda:0')"
"tensor(-57.7786, device='cuda:0')"
"tensor(-58.5075, device='cuda:0')"
"tensor(-57.7807, device='cuda:0')"
"tensor(-58.4814, device='cuda:0')"
"tensor(-58.5024, device='cuda:0')"
"tensor(-57.7787, device='cuda:0')"
"tensor(-58.5396, device='cuda:0')"
"tensor(-57.8096, device='cuda:0')"
"tensor(-58.4352, device='cuda:0')"
"tensor(-57.7832, device='cuda:0')"
""
"tensor(-58.2797, device='cuda:0')"
"tensor(-57.6556, device='cuda:0')"
"tensor(-58.3644, device='cuda:0')"
"tensor(-57.7093, device='cuda:0')"
"tensor(-58.4862, device='cuda:0')"
"tensor(-57.7612, device='cuda:0')"
"tensor(-58.5210, device='cuda:0')"
"tensor(-57.7979, device='cuda:0')"
"tensor(-58.3970, device='cuda:0')"
"tensor(-57.6942, device='cuda:0')"
"tensor(-58.3925, device='cuda:0')"
"tensor(-57.6923, device='cuda:0')"
"tensor(-58.2561, device='cuda:0')"
"tensor(-57.7865, device='cuda:0')"
""
"tensor(-58.2919, device='cuda:0')"
"tensor(-58.5083, device='cuda:0')"
"tensor(-57.9801, device='cuda:0')"
"tensor(-58.6766, device='cuda:0')"
"tensor(-57.9186, device='cuda:0')"
"tensor(-58.5847, device='cuda:0')"
